gene_oid	db_name	id
2522051542	GI	388248756
2522051543	GI	388248757
2522051544	GI	388248758
2522051546	GI	388248759
2522051547	GI	388248760
2522051548	GI	388248761
2522051549	GI	388248762
2522051550	GI	388248763
2522051551	GI	388248764
2522051552	GI	388248765
2522051553	GI	388248766
2522051554	GI	388248767
2522051555	GI	388248768
2522051556	GI	388248769
2522051557	GI	388248770
2522051558	GI	388248771
2522051559	GI	388248772
2522051560	GI	388248773
2522051561	GI	388248774
2522051562	GI	388248775
2522051565	GI	388248776
2522051566	GI	388248777
2522051567	GI	388248778
2522051568	GI	388248779
2522051569	GI	388248780
2522051570	GI	388248781
2522051571	GI	388248782
2522051572	GI	388248783
2522051573	GI	388248784
2522051574	GI	388248785
2522051575	GI	388248786
2522051576	GI	388248787
2522051577	GI	388248788
2522051578	GI	388248789
2522051579	GI	388248790
2522051580	GI	388248791
2522051581	GI	388248792
2522051582	GI	388248793
2522051583	GI	388248794
2522051584	GI	388248795
2522051585	GI	388248796
2522051586	GI	388248797
2522051587	GI	388248798
2522051588	GI	388248799
2522051589	GI	388248800
2522051590	GI	388248801
2522051591	GI	388248802
2522051592	GI	388248803
2522051593	GI	388248804
2522051594	GI	388248805
2522051595	GI	388248806
2522051597	GI	388248807
2522051598	GI	388248808
2522051599	GI	388248809
2522051600	GI	388248810
2522051601	GI	388248811
2522051602	GI	388248812
2522051603	GI	388248813
2522051604	GI	388248814
2522051605	GI	388248815
2522051606	GI	388248816
2522051607	GI	388248817
2522051608	GI	388248818
2522051609	GI	388248819
2522051610	GI	388248820
2522051611	GI	388248821
2522051612	GI	388248822
2522051614	GI	388248823
2522051615	GI	388248824
2522051616	GI	388248825
2522051617	GI	388248826
2522051618	GI	388248827
2522051619	GI	388248828
2522051620	GI	388248829
2522051621	GI	388248830
2522051622	GI	388248831
2522051623	GI	388248832
2522051624	GI	388248833
2522051625	GI	388248834
2522051626	GI	388248835
2522051627	GI	388248836
2522051628	GI	388248837
2522051629	GI	388248838
2522051630	GI	388248839
2522051631	GI	388248840
2522051632	GI	388248841
2522051633	GI	388248842
2522051634	GI	388248843
2522051635	GI	388248844
2522051636	GI	388248845
2522051637	GI	388248846
2522051638	GI	388248847
2522051639	GI	388248848
2522051640	GI	388248849
2522051641	GI	388248850
2522051642	GI	388248851
2522051643	GI	388248852
2522051644	GI	388248853
2522051645	GI	388248854
2522051646	GI	388248855
2522051647	GI	388248856
2522051648	GI	388248857
2522051649	GI	388248858
2522051650	GI	388248859
2522051651	GI	388248860
2522051652	GI	388248861
2522051653	GI	388248862
2522051654	GI	388248863
2522051655	GI	388248864
2522051656	GI	388248865
2522051657	GI	388248866
2522051659	GI	388248867
2522051660	GI	388248868
2522051661	GI	388248869
2522051662	GI	388248870
2522051663	GI	388248871
2522051664	GI	388248872
2522051665	GI	388248873
2522051666	GI	388248874
2522051667	GI	388248875
2522051668	GI	388248876
2522051669	GI	388248877
2522051670	GI	388248878
2522051671	GI	388248879
2522051672	GI	388248880
2522051673	GI	388248881
2522051674	GI	388248882
2522051675	GI	388248883
2522051676	GI	388248884
2522051677	GI	388248885
2522051678	GI	388248886
2522051679	GI	388248887
2522051680	GI	388248888
2522051681	GI	388248889
2522051682	GI	388248890
2522051683	GI	388248891
2522051684	GI	388248892
2522051685	GI	388248893
2522051686	GI	388248894
2522051687	GI	388248895
2522051688	GI	388248896
2522051689	GI	388248897
2522051690	GI	388248898
2522051691	GI	388248899
2522051692	GI	388248900
2522051693	GI	388248901
2522051694	GI	388248902
2522051695	GI	388248903
2522051696	GI	388248904
2522051697	GI	388248905
2522051698	GI	388248906
2522051699	GI	388248907
2522051700	GI	388248908
2522051701	GI	388248909
2522051702	GI	388248910
2522051703	GI	388248911
2522051704	GI	388248912
2522051707	GI	388248913
2522051708	GI	388248914
2522051709	GI	388248915
2522051710	GI	388248916
2522051711	GI	388248917
2522051712	GI	388248918
2522051713	GI	388248919
2522051714	GI	388248920
2522051715	GI	388248921
2522051716	GI	388248922
2522051717	GI	388248923
2522051718	GI	388248924
2522051719	GI	388248925
2522051720	GI	388248926
2522051721	GI	388248927
2522051722	GI	388248928
2522051723	GI	388248929
2522051724	GI	388248930
2522051725	GI	388248931
2522051726	GI	388248932
2522051727	GI	388248933
2522051728	GI	388248934
2522051729	GI	388248935
2522051730	GI	388248936
2522051731	GI	388248937
2522051732	GI	388248938
2522051733	GI	388248939
2522051734	GI	388248940
2522051735	GI	388248941
2522051736	GI	388248942
2522051737	GI	388248943
2522051739	GI	388248944
2522051740	GI	388248945
2522051741	GI	388248946
2522051742	GI	388248947
2522051743	GI	388248948
2522051744	GI	388248949
2522051745	GI	388248950
2522051746	GI	388248951
2522051747	GI	388248952
2522051748	GI	388248953
2522051749	GI	388248954
2522051750	GI	388248955
2522051751	GI	388248956
2522051752	GI	388248957
2522051753	GI	388248958
2522051754	GI	388248959
2522051755	GI	388248960
2522051758	GI	388248961
2522051759	GI	388248962
2522051760	GI	388248963
2522051761	GI	388248964
2522051762	GI	388248965
2522051763	GI	388248966
2522051764	GI	388248967
2522051765	GI	388248968
2522051766	GI	388248969
2522051767	GI	388248970
2522051768	GI	388248971
2522051769	GI	388248972
2522051770	GI	388248973
2522051771	GI	388248974
2522051772	GI	388248975
2522051773	GI	388248976
2522051774	GI	388248977
2522051775	GI	388248978
2522051776	GI	388248979
2522051777	GI	388248980
2522051778	GI	388248981
2522051779	GI	388248982
2522051780	GI	388248983
2522051781	GI	388248984
2522051782	GI	388248985
2522051783	GI	388248986
2522051784	GI	388248987
2522051785	GI	388248988
2522051786	GI	388248989
2522051787	GI	388248990
2522051788	GI	388248991
2522051789	GI	388248992
2522051790	GI	388248993
2522051791	GI	388248994
2522051792	GI	388248995
2522051793	GI	388248996
2522051794	GI	388248997
2522051795	GI	388248998
2522051796	GI	388248999
2522051797	GI	388249000
2522051798	GI	388249001
2522051799	GI	388249002
2522051800	GI	388249003
2522051801	GI	388249004
2522051802	GI	388249005
2522051803	GI	388249006
2522051804	GI	388249007
2522051805	GI	388249008
2522051806	GI	388249009
2522051807	GI	388249010
2522051808	GI	388249011
2522051809	GI	388249012
2522051810	GI	388249013
2522051811	GI	388249014
2522051812	GI	388249015
2522051813	GI	388249016
2522051814	GI	388249017
2522051815	GI	388249018
2522051816	GI	388249019
2522051817	GI	388249020
2522051818	GI	388249021
2522051819	GI	388249022
2522051820	GI	388249023
2522051821	GI	388249024
2522051822	GI	388249025
2522051823	GI	388249026
2522051824	GI	388249027
2522051825	GI	388249028
2522051826	GI	388249029
2522051827	GI	388249030
2522051828	GI	388249031
2522051829	GI	388249032
2522051830	GI	388249033
2522051834	GI	388249034
2522051835	GI	388249035
2522051836	GI	388249036
2522051837	GI	388249037
2522051838	GI	388249038
2522051839	GI	388249039
2522051840	GI	388249040
2522051841	GI	388249041
2522051842	GI	388249042
2522051843	GI	388249043
2522051844	GI	388249044
2522051845	GI	388249045
2522051846	GI	388249046
2522051847	GI	388249047
2522051848	GI	388249048
2522051849	GI	388249049
2522051850	GI	388249050
2522051851	GI	388249051
2522051852	GI	388249052
2522051853	GI	388249053
2522051854	GI	388249054
2522051855	GI	388249055
2522051856	GI	388249056
2522051857	GI	388249057
2522051858	GI	388249058
2522051859	GI	388249059
2522051860	GI	388249060
2522051861	GI	388249061
2522051862	GI	388249062
2522051863	GI	388249063
2522051864	GI	388249064
2522051865	GI	388249065
2522051866	GI	388249066
2522051867	GI	388249067
2522051868	GI	388249068
2522051869	GI	388249069
2522051870	GI	388249070
2522051871	GI	388249071
2522051872	GI	388249072
2522051873	GI	388249073
2522051874	GI	388249074
2522051875	GI	388249075
2522051876	GI	388249076
2522051877	GI	388249077
2522051878	GI	388249078
2522051879	GI	388249079
2522051880	GI	388249080
2522051881	GI	388249081
2522051882	GI	388249082
2522051883	GI	388249083
2522051884	GI	388249084
2522051885	GI	388249085
2522051886	GI	388249086
2522051887	GI	388249087
2522051888	GI	388249088
2522051889	GI	388249089
2522051890	GI	388249090
2522051891	GI	388249091
2522051892	GI	388249092
2522051893	GI	388249093
2522051894	GI	388249094
2522051895	GI	388249095
2522051896	GI	388249096
2522051897	GI	388249097
2522051898	GI	388249098
2522051899	GI	388249099
2522051900	GI	388249100
2522051901	GI	388249101
2522051902	GI	388249102
2522051903	GI	388249103
2522051904	GI	388249104
2522051905	GI	388249105
2522051906	GI	388249106
2522051907	GI	388249107
2522051908	GI	388249108
2522051909	GI	388249109
2522051910	GI	388249110
2522051911	GI	388249111
2522051912	GI	388249112
2522051913	GI	388249113
2522051914	GI	388249114
2522051915	GI	388249115
2522051916	GI	388249116
2522051917	GI	388249117
2522051918	GI	388249118
2522051919	GI	388249119
2522051920	GI	388249120
2522051921	GI	388249121
2522051922	GI	388249122
2522051923	GI	388249123
2522051924	GI	388249124
2522051925	GI	388249125
2522051926	GI	388249126
2522051927	GI	388249127
2522051928	GI	388249128
2522051929	GI	388249129
2522051930	GI	388249130
2522051931	GI	388249131
2522051933	GI	388249132
2522051934	GI	388249133
2522051935	GI	388249134
2522051936	GI	388249135
2522051937	GI	388249136
2522051938	GI	388249137
2522051939	GI	388249138
2522051940	GI	388249139
2522051941	GI	388249140
2522051942	GI	388249141
2522051943	GI	388249142
2522051944	GI	388249143
2522051945	GI	388249144
2522051946	GI	388249145
2522051947	GI	388249146
2522051948	GI	388249147
2522051949	GI	388249148
2522051950	GI	388249149
2522051951	GI	388249150
2522051952	GI	388249151
2522051953	GI	388249152
2522051954	GI	388249153
2522051955	GI	388249154
2522051956	GI	388249155
2522051957	GI	388249156
2522051958	GI	388249157
2522051959	GI	388249158
2522051960	GI	388249159
2522051961	GI	388249160
2522051962	GI	388249161
2522051963	GI	388249162
2522051964	GI	388249163
2522051965	GI	388249164
2522051966	GI	388249165
2522051967	GI	388249166
2522051968	GI	388249167
2522051969	GI	388249168
2522051970	GI	388249169
2522051971	GI	388249170
2522051972	GI	388249171
2522051973	GI	388249172
2522051974	GI	388249173
2522051975	GI	388249174
2522051976	GI	388249175
2522051977	GI	388249176
2522051978	GI	388249177
2522051979	GI	388249178
2522051980	GI	388249179
2522051981	GI	388249180
2522051982	GI	388249181
2522051983	GI	388249182
2522051984	GI	388249183
2522051985	GI	388249184
2522051986	GI	388249185
2522051988	GI	388249186
2522051989	GI	388249187
2522051990	GI	388249188
2522051991	GI	388249189
2522051992	GI	388249190
2522051993	GI	388249191
2522051994	GI	388249192
2522051995	GI	388249193
2522051996	GI	388249194
2522051997	GI	388249195
2522051998	GI	388249196
2522051999	GI	388249197
2522052000	GI	388249198
2522052001	GI	388249199
2522052002	GI	388249200
2522052003	GI	388249201
2522052004	GI	388249202
2522052005	GI	388249203
2522052006	GI	388249204
2522052007	GI	388249205
2522052008	GI	388249206
2522052009	GI	388249207
2522052010	GI	388249208
2522052011	GI	388249209
2522052012	GI	388249210
2522052013	GI	388249211
2522052014	GI	388249212
2522052015	GI	388249213
2522052016	GI	388249214
2522052017	GI	388249215
2522052018	GI	388249216
2522052019	GI	388249217
2522052020	GI	388249218
2522052021	GI	388249219
2522052022	GI	388249220
2522052023	GI	388249221
2522052024	GI	388249222
2522052025	GI	388249223
2522052026	GI	388249224
2522052027	GI	388249225
2522052028	GI	388249226
2522052029	GI	388249227
2522052030	GI	388249228
2522052031	GI	388249229
2522052032	GI	388249230
2522052033	GI	388249231
2522052034	GI	388249232
2522052035	GI	388249233
2522052036	GI	388249234
2522052037	GI	388249235
2522052038	GI	388249236
2522052039	GI	388249237
2522052040	GI	388249238
2522052041	GI	388249239
2522052042	GI	388249240
2522052043	GI	388249241
2522052044	GI	388249242
2522052045	GI	388249243
2522052046	GI	388249244
2522052047	GI	388249245
2522052048	GI	388249246
2522052049	GI	388249247
2522052050	GI	388249248
2522052051	GI	388249249
2522052052	GI	388249250
2522052053	GI	388249251
2522052054	GI	388249252
2522052055	GI	388249253
2522052056	GI	388249254
2522052057	GI	388249255
2522052058	GI	388249256
2522052059	GI	388249257
2522052060	GI	388249258
2522052061	GI	388249259
2522052062	GI	388249260
2522052063	GI	388249261
2522052064	GI	388249262
2522052065	GI	388249263
2522052066	GI	388249264
2522052067	GI	388249265
2522052068	GI	388249266
2522052069	GI	388249268
2522052070	GI	388249267
2522052071	GI	388249269
2522052072	GI	388249270
2522052073	GI	388249271
2522052074	GI	388249272
2522052075	GI	388249273
2522052076	GI	388249274
2522052077	GI	388249275
2522052078	GI	388249276
2522052079	GI	388249277
2522052081	GI	388249278
2522052082	GI	388249279
2522052083	GI	388249280
2522052084	GI	388249281
2522052085	GI	388249282
2522052086	GI	388249283
2522052087	GI	388249284
2522052088	GI	388249285
2522052089	GI	388249286
2522052090	GI	388249287
2522052091	GI	388249288
2522052092	GI	388249289
2522052093	GI	388249290
2522052094	GI	388249291
2522052095	GI	388249292
2522052096	GI	388249293
2522052097	GI	388249294
2522052098	GI	388249295
2522052099	GI	388249296
2522052100	GI	388249297
2522052101	GI	388249298
2522052102	GI	388249299
2522052103	GI	388249300
2522052104	GI	388249301
2522052105	GI	388249302
2522052106	GI	388249303
2522052107	GI	388249304
2522052108	GI	388249305
2522052109	GI	388249306
2522052110	GI	388249307
2522052111	GI	388249308
2522052112	GI	388249309
2522052113	GI	388249310
2522052114	GI	388249311
2522052115	GI	388249312
2522052116	GI	388249313
2522052117	GI	388249314
2522052118	GI	388249315
2522052119	GI	388249316
2522052120	GI	388249317
2522052121	GI	388249318
2522052122	GI	388249319
2522052123	GI	388249320
2522052124	GI	388249321
2522052125	GI	388249322
2522052126	GI	388249323
2522052127	GI	388249324
2522052128	GI	388249325
2522052129	GI	388249326
2522052130	GI	388249327
2522052131	GI	388249328
2522052132	GI	388249329
2522052133	GI	388249330
2522052134	GI	388249331
2522052135	GI	388249332
2522052138	GI	388249333
2522052139	GI	388249334
2522052140	GI	388249335
2522052141	GI	388249336
2522052142	GI	388249337
2522052143	GI	388249338
2522052144	GI	388249339
2522052145	GI	388249340
2522052146	GI	388249341
2522052147	GI	388249342
2522052148	GI	388249343
2522052149	GI	388249344
2522052150	GI	388249345
2522052151	GI	388249346
2522052152	GI	388249347
2522052153	GI	388249348
2522052154	GI	388249349
2522052155	GI	388249350
2522052156	GI	388249351
2522052157	GI	388249352
2522052158	GI	388249353
2522052159	GI	388249354
2522052160	GI	388249355
2522052161	GI	388249356
2522052162	GI	388249357
2522052165	GI	388249358
2522052166	GI	388249359
2522052167	GI	388249360
2522052168	GI	388249361
2522052169	GI	388249362
2522052170	GI	388249363
2522052171	GI	388249364
2522052172	GI	388249365
2522052173	GI	388249366
2522052174	GI	388249367
2522052176	GI	388249368
2522052177	GI	388249369
2522052178	GI	388249370
2522052179	GI	388249371
2522052180	GI	388249372
2522052181	GI	388249373
2522052182	GI	388249374
2522052183	GI	388249375
2522052184	GI	388249376
2522052185	GI	388249377
2522052186	GI	388249378
2522052187	GI	388249379
2522052188	GI	388249380
2522052189	GI	388249381
2522052190	GI	388249382
2522052191	GI	388249383
2522052192	GI	388249384
2522052193	GI	388249385
2522052194	GI	388249386
2522052195	GI	388249387
2522052196	GI	388249388
2522052197	GI	388249389
2522052198	GI	388249390
2522052199	GI	388249391
2522052200	GI	388249392
2522052201	GI	388249393
2522052202	GI	388249394
2522052203	GI	388249395
2522052204	GI	388249396
2522052205	GI	388249397
2522052206	GI	388249398
2522052207	GI	388249399
2522052208	GI	388249400
2522052209	GI	388249401
2522052210	GI	388249402
2522052211	GI	388249403
2522052212	GI	388249404
2522052213	GI	388249405
2522052214	GI	388249406
2522052215	GI	388249407
2522052216	GI	388249408
2522052217	GI	388249409
2522052218	GI	388249410
2522052219	GI	388249411
2522052220	GI	388249412
2522052221	GI	388249413
2522052222	GI	388249414
2522052223	GI	388249415
2522052224	GI	388249416
2522052225	GI	388249417
2522052226	GI	388249418
2522052227	GI	388249419
2522052228	GI	388249420
2522052229	GI	388249421
2522052230	GI	388249422
2522052231	GI	388249423
2522052233	GI	388249424
2522052234	GI	388249425
2522052235	GI	388249426
2522052236	GI	388249427
2522052237	GI	388249428
2522052238	GI	388249429
2522052239	GI	388249430
2522052240	GI	388249431
2522052241	GI	388249432
2522052242	GI	388249433
2522052243	GI	388249434
2522052244	GI	388249435
2522052245	GI	388249436
2522052246	GI	388249437
2522052247	GI	388249438
2522052248	GI	388249439
2522052249	GI	388249440
2522052250	GI	388249441
2522052251	GI	388249442
2522052252	GI	388249443
2522052253	GI	388249444
2522052254	GI	388249445
2522052255	GI	388249446
2522052256	GI	388249447
2522052257	GI	388249448
2522052258	GI	388249449
2522052259	GI	388249450
2522052260	GI	388249451
2522052261	GI	388249452
2522052262	GI	388249453
2522052263	GI	388249454
2522052264	GI	388249455
2522052265	GI	388249456
2522052266	GI	388249457
2522052267	GI	388249458
2522052268	GI	388249459
2522052269	GI	388249460
2522052270	GI	388249461
2522052271	GI	388249462
2522052272	GI	388249463
2522052273	GI	388249464
2522052275	GI	388249465
2522052277	GI	388249466
2522052278	GI	388249467
2522052279	GI	388249468
2522052280	GI	388249469
2522052281	GI	388249470
2522052282	GI	388249471
2522052283	GI	388249472
2522052284	GI	388249473
2522052285	GI	388249474
2522052286	GI	388249475
2522052287	GI	388249476
2522052288	GI	388249477
2522052289	GI	388249478
2522052290	GI	388249479
2522052291	GI	388249480
2522052292	GI	388249481
2522052293	GI	388249482
2522052294	GI	388249483
2522052295	GI	388249484
2522052296	GI	388249485
2522052297	GI	388249486
2522052298	GI	388249487
2522052299	GI	388249488
2522052300	GI	388249489
2522052301	GI	388249490
2522052302	GI	388249491
2522052303	GI	388249492
2522052304	GI	388249493
2522052305	GI	388249494
2522052306	GI	388249495
2522052307	GI	388249496
2522052308	GI	388249497
2522052309	GI	388249498
2522052310	GI	388249499
2522052311	GI	388249500
2522052312	GI	388249501
2522052313	GI	388249502
2522052314	GI	388249503
2522052315	GI	388249504
2522052316	GI	388249505
2522052317	GI	388249506
2522052318	GI	388249507
2522052319	GI	388249508
2522052320	GI	388249509
2522052321	GI	388249510
2522052322	GI	388249511
2522052323	GI	388249512
2522052324	GI	388249513
2522052325	GI	388249514
2522052326	GI	388249515
2522052327	GI	388249516
2522052328	GI	388249517
2522052329	GI	388249518
2522052330	GI	388249519
2522052331	GI	388249520
2522052332	GI	388249521
2522052333	GI	388249522
2522052335	GI	388249523
2522052336	GI	388249524
2522052337	GI	388249525
2522052338	GI	388249526
2522052339	GI	388249527
2522052340	GI	388249528
2522052341	GI	388249529
2522052342	GI	388249530
2522052343	GI	388249531
2522052344	GI	388249532
2522052345	GI	388249533
2522052346	GI	388249534
2522052347	GI	388249535
2522052348	GI	388249536
2522052350	GI	388249537
2522052353	GI	388249538
2522052354	GI	388249539
2522052355	GI	388249540
2522052356	GI	388249541
2522052357	GI	388249542
2522052360	GI	388249543
2522052361	GI	388249544
2522052362	GI	388249545
2522052363	GI	388249546
2522052364	GI	388249547
2522052365	GI	388249548
2522052366	GI	388249549
2522052371	GI	388249550
2522052372	GI	388249551
2522052373	GI	388249552
2522052374	GI	388249553
2522052375	GI	388249554
2522052376	GI	388249555
2522052377	GI	388249556
2522052378	GI	388249557
2522052379	GI	388249558
2522052380	GI	388249559
2522052381	GI	388249560
2522052382	GI	388249561
2522052383	GI	388249562
2522052384	GI	388249563
2522052385	GI	388249564
2522052386	GI	388249565
2522052387	GI	388249566
2522052388	GI	388249567
2522052389	GI	388249568
2522052390	GI	388249569
2522052391	GI	388249570
2522052392	GI	388249571
2522052393	GI	388249572
2522052394	GI	388249573
2522052395	GI	388249574
2522052396	GI	388249575
2522052397	GI	388249576
2522052398	GI	388249577
2522052399	GI	388249578
2522052400	GI	388249579
2522052401	GI	388249580
2522052402	GI	388249581
2522052403	GI	388249582
2522052404	GI	388249583
2522052405	GI	388249584
2522052406	GI	388249585
2522052407	GI	388249586
2522052408	GI	388249587
2522052409	GI	388249588
2522052410	GI	388249589
2522052411	GI	388249590
2522052412	GI	388249591
2522052413	GI	388249592
2522052414	GI	388249593
2522052415	GI	388249594
2522052416	GI	388249595
2522052417	GI	388249596
2522052418	GI	388249597
2522052419	GI	388249598
2522052420	GI	388249599
2522052421	GI	388249600
2522052422	GI	388249601
2522052423	GI	388249602
2522052424	GI	388249603
2522052425	GI	388249604
2522052426	GI	388249605
2522052427	GI	388249606
2522052428	GI	388249607
2522052429	GI	388249608
2522052430	GI	388249609
2522052431	GI	388249610
2522052432	GI	388249611
2522052433	GI	388249612
2522052434	GI	388249613
2522052435	GI	388249614
2522052436	GI	388249615
2522052437	GI	388249616
2522052438	GI	388249617
2522052439	GI	388249618
2522052444	GI	388249619
2522052446	GI	388249620
2522052447	GI	388249621
2522052448	GI	388249622
2522052449	GI	388249623
2522052450	GI	388249624
2522052451	GI	388249625
2522052452	GI	388249626
2522052453	GI	388249627
2522052454	GI	388249628
2522052456	GI	388249629
2522052457	GI	388249630
2522052458	GI	388249631
2522052459	GI	388249632
2522052460	GI	388249633
2522052461	GI	388249634
2522052462	GI	388249635
2522052463	GI	388249636
2522052464	GI	388249637
2522052465	GI	388249638
2522052466	GI	388249639
2522052467	GI	388249640
2522052468	GI	388249641
2522052469	GI	388249642
2522052470	GI	388249643
2522052471	GI	388249644
2522052472	GI	388249645
2522052473	GI	388249646
2522052474	GI	388249647
2522052475	GI	388249648
2522052476	GI	388249649
2522052477	GI	388249650
2522052480	GI	388249651
2522052482	GI	388249652
2522052483	GI	388249653
2522052486	GI	388249654
2522052487	GI	388249655
2522052488	GI	388249656
2522052489	GI	388249657
2522052490	GI	388249658
2522052491	GI	388249659
2522052492	GI	388249660
2522052493	GI	388249661
2522052494	GI	388249662
2522052495	GI	388249663
2522052496	GI	388249664
2522052497	GI	388249665
2522052498	GI	388249666
2522052499	GI	388249667
2522052500	GI	388249668
2522052501	GI	388249669
2522052502	GI	388249670
2522052503	GI	388249671
2522052504	GI	388249672
2522052505	GI	388249673
2522052506	GI	388249674
2522052507	GI	388249675
2522052508	GI	388249676
2522052509	GI	388249677
2522052510	GI	388249678
2522052511	GI	388249679
2522052512	GI	388249680
2522052513	GI	388249681
2522052514	GI	388249682
2522052515	GI	388249683
2522052516	GI	388249684
2522052517	GI	388249685
2522052518	GI	388249686
2522052519	GI	388249687
2522052520	GI	388249688
2522052521	GI	388249689
2522052522	GI	388249690
2522052523	GI	388249691
2522052524	GI	388249692
2522052525	GI	388249693
2522052526	GI	388249694
2522052527	GI	388249695
2522052528	GI	388249696
2522052529	GI	388249697
2522052530	GI	388249698
2522052532	GI	388249699
2522052533	GI	388249700
2522052534	GI	388249701
2522052535	GI	388249702
2522052536	GI	388249703
2522052537	GI	388249704
2522052538	GI	388249705
2522052539	GI	388249706
2522052540	GI	388249707
2522052541	GI	388249708
2522052542	GI	388249709
2522052543	GI	388249710
2522052544	GI	388249711
2522052545	GI	388249712
2522052546	GI	388249713
2522052547	GI	388249714
2522052548	GI	388249715
2522052549	GI	388249716
2522052550	GI	388249717
2522052551	GI	388249718
2522052552	GI	388249719
2522052553	GI	388249720
2522052554	GI	388249721
2522052555	GI	388249722
2522052556	GI	388249723
2522052557	GI	388249724
2522052558	GI	388249725
2522052559	GI	388249726
2522052562	GI	388249727
2522052563	GI	388249728
2522052564	GI	388249729
2522052565	GI	388249730
2522052566	GI	388249731
2522052567	GI	388249732
2522052568	GI	388249733
2522052569	GI	388249734
2522052570	GI	388249735
2522052571	GI	388249736
2522052572	GI	388249737
2522052573	GI	388249738
2522052574	GI	388249739
2522052575	GI	388249740
2522052576	GI	388249741
2522052577	GI	388249742
2522052578	GI	388249743
2522052579	GI	388249744
2522052580	GI	388249745
2522052581	GI	388249746
2522052582	GI	388249747
2522052583	GI	388249748
2522052584	GI	388249749
2522052585	GI	388249750
2522052586	GI	388249751
2522052590	GI	388249752
2522052593	GI	388249753
2522052594	GI	388249754
2522052595	GI	388249755
2522052596	GI	388249756
2522052597	GI	388249757
2522052598	GI	388249758
2522052599	GI	388249759
2522052600	GI	388249760
2522052601	GI	388249761
2522052602	GI	388249762
2522052603	GI	388249763
2522052605	GI	388249764
2522052606	GI	388249765
2522052607	GI	388249766
2522052608	GI	388249767
2522052609	GI	388249768
2522052610	GI	388249769
2522052611	GI	388249770
2522052612	GI	388249771
2522052613	GI	388249772
2522052614	GI	388249773
2522052615	GI	388249774
2522052616	GI	388249775
2522052617	GI	388249776
2522052618	GI	388249777
2522052619	GI	388249778
2522052620	GI	388249779
2522052621	GI	388249780
2522052622	GI	388249781
2522052623	GI	388249782
2522052625	GI	388249783
2522052626	GI	388249784
2522052627	GI	388249785
2522052628	GI	388249786
2522052629	GI	388249787
2522052630	GI	388249788
2522052632	GI	388249789
2522052633	GI	388249790
2522052634	GI	388249791
2522052637	GI	388249792
2522052638	GI	388249793
2522052639	GI	388249794
2522052640	GI	388249795
2522052641	GI	388249796
2522052642	GI	388249797
2522052643	GI	388249798
2522052644	GI	388249799
2522052645	GI	388249800
2522052646	GI	388249801
2522052647	GI	388249802
2522052648	GI	388249803
2522052649	GI	388249804
2522052650	GI	388249805
2522052651	GI	388249806
2522052652	GI	388249807
2522052653	GI	388249808
2522052654	GI	388249809
2522052655	GI	388249810
2522052656	GI	388249811
2522052657	GI	388249812
2522052658	GI	388249813
2522052660	GI	388249814
2522052661	GI	388249815
2522052662	GI	388249816
2522052663	GI	388249817
2522052664	GI	388249818
2522052665	GI	388249819
2522052666	GI	388249820
2522052667	GI	388249821
2522052668	GI	388249822
2522052669	GI	388249823
2522052670	GI	388249824
2522052671	GI	388249825
2522052672	GI	388249826
2522052673	GI	388249827
2522052674	GI	388249828
2522052675	GI	388249829
2522052676	GI	388249830
2522052677	GI	388249831
2522052678	GI	388249832
2522052679	GI	388249833
2522052680	GI	388249834
2522052681	GI	388249835
2522052682	GI	388249836
2522052683	GI	388249837
2522052684	GI	388249838
2522052685	GI	388249839
2522052686	GI	388249840
2522052687	GI	388249841
2522052688	GI	388249842
2522052689	GI	388249843
2522052690	GI	388249844
2522052691	GI	388249845
2522052692	GI	388249846
2522052693	GI	388249847
2522052694	GI	388249848
2522052695	GI	388249849
2522052696	GI	388249850
2522052697	GI	388249851
2522052698	GI	388249852
2522052699	GI	388249853
2522052700	GI	388249854
2522052701	GI	388249855
2522052702	GI	388249856
2522052703	GI	388249857
2522052704	GI	388249858
2522052705	GI	388249859
2522052706	GI	388249860
2522052708	GI	388249861
2522052709	GI	388249862
2522052710	GI	388249863
2522052711	GI	388249864
2522052713	GI	388249865
2522052714	GI	388249866
2522052715	GI	388249867
2522052716	GI	388249868
2522052717	GI	388249869
2522052718	GI	388249870
2522052719	GI	388249871
2522052720	GI	388249872
2522052721	GI	388249873
2522052722	GI	388249874
2522052723	GI	388249875
2522052724	GI	388249876
2522052725	GI	388249877
2522052726	GI	388249878
2522052727	GI	388249879
2522052728	GI	388249880
2522052729	GI	388249881
2522052730	GI	388249882
2522052731	GI	388249883
2522052732	GI	388249884
2522052733	GI	388249885
2522052734	GI	388249886
2522052735	GI	388249887
2522052736	GI	388249888
2522052737	GI	388249889
2522052738	GI	388249890
2522052739	GI	388249891
2522052740	GI	388249892
2522052741	GI	388249893
2522052742	GI	388249894
2522052743	GI	388249895
2522052744	GI	388249896
2522052745	GI	388249897
2522052746	GI	388249898
2522052747	GI	388249899
2522052748	GI	388249900
2522052749	GI	388249901
2522052750	GI	388249902
2522052751	GI	388249903
2522052752	GI	388249904
2522052753	GI	388249905
2522052754	GI	388249906
2522052755	GI	388249907
2522052756	GI	388249908
2522052757	GI	388249909
2522052758	GI	388249910
2522052761	GI	388249911
2522052762	GI	388249912
2522052763	GI	388249913
