NC_000868	638200617	1157267	1157452
NC_000868	638200616	1156834	1157270
NC_000868	638200611	1153907	1154401
NC_000868	638200610	1153450	1153662
NC_000868	638200613	1155312	1156700
NC_000868	638200612	1154398	1155204
NC_000868	638199328	34693	35703
NC_000868	638200619	1158210	1160075
NC_000868	638200618	1157779	1158021
NC_000868	638200585	1135176	1135577
NC_000868	638200584	1134972	1135175
NC_000868	638200587	1136222	1136538
NC_000868	638200586	1135634	1136191
NC_000868	638200581	1132468	1133526
NC_000868	638200580	1130855	1132390
NC_000868	638200583	1134561	1134704
NC_000868	638200582	1133538	1134539
NC_000868	638200589	1136825	1137334
NC_000868	638200588	1136659	1136865
NC_000868	638200273	871852	872868
NC_000868	638200272	870909	871850
NC_000868	638200271	869897	870916
NC_000868	638200270	868719	869900
NC_000868	638200905	1414411	1415517
NC_000868	638200904	1413300	1414436
NC_000868	638200275	873952	875406
NC_000868	638200906	1415669	1416940
NC_000868	638200909	1420283	1422793
NC_000868	638200908	1419430	1420176
NC_000868	638200279	878107	878514
NC_000868	638200278	877700	878044
NC_000868	638200729	1259560	1259997
NC_000868	638200728	1258236	1259567
NC_000868	638200059	666905	667834
NC_000868	638200058	665045	666901
NC_000868	638200053	661842	662237
NC_000868	638200052	661591	661845
NC_000868	638200051	661088	661594
NC_000868	638200050	657759	660887
NC_000868	638200057	663567	665048
NC_000868	638200056	663226	663570
NC_000868	638200055	662522	663229
NC_000868	638200054	662234	662518
NC_000868	638200299	893401	893877
NC_000868	638200298	892903	893325
NC_000868	638200291	890365	890667
NC_000868	638200290	889859	890365
NC_000868	638200293	891107	892003
NC_000868	638200292	890706	891053
NC_000868	638200297	892525	892800
NC_000868	638200296	891981	892531
NC_000868	638199548	248183	249253
NC_000868	638199549	249261	250007
NC_000868	638199546	246653	247180
NC_000868	638199547	247173	247874
NC_000868	638199544	245181	245894
NC_000868	638199545	245992	246606
NC_000868	638199542	243464	244600
NC_000868	638199543	244653	245156
NC_000868	638199540	242237	242938
NC_000868	638199541	242931	243467
NC_000868	638199388	79870	80721
NC_000868	638199389	80718	81203
NC_000868	638199384	76152	76886
NC_000868	638199385	76879	77088
NC_000868	638199386	77147	78802
NC_000868	638199387	78961	79806
NC_000868	638199380	72402	72929
NC_000868	638199381	73038	73880
NC_000868	638199382	73904	74989
NC_000868	638199383	74986	76053
NC_000868	638199323	32473	32718
NC_000868	638201090	1587718	1588278
NC_000868	638201091	1588279	1588794
NC_000868	638201092	1588787	1591009
NC_000868	638201093	1591015	1592013
NC_000868	638201094	1592035	1592610
NC_000868	638201095	1592727	1593767
NC_000868	638201096	1593761	1594384
NC_000868	638201097	1594424	1594963
NC_000868	638201098	1594910	1596118
NC_000868	638201099	1596162	1597040
	638200901		
	638200900		
NC_000868	638199766	427148	428161
NC_000868	638199591	289389	290084
NC_000868	638199764	425321	426067
NC_000868	638200902	1411325	1412711
NC_000868	638199762	423514	424335
NC_000868	638199763	424332	425324
NC_000868	638199760	422267	423307
NC_000868	638199761	423314	423481
NC_000868	638200277	876416	877249
NC_000868	638199768	428528	429190
NC_000868	638200276	875463	876419
NC_000868	638200907	1417158	1419428
NC_000868	638200274	872854	873753
NC_000868	638199590	289047	289217
NC_000868	638199618	316931	317422
NC_000868	638199619	317419	318021
NC_000868	638199612	312696	314027
NC_000868	638199613	314005	314928
NC_000868	638199610	311554	311889
NC_000868	638199611	311971	312699
NC_000868	638199616	315984	316589
NC_000868	638199617	316621	316905
NC_000868	638199614	314984	315643
NC_000868	638199615	315624	315893
NC_000868	638199942	572348	573448
NC_000868	638199943	573445	573945
NC_000868	638199940	571464	571640
NC_000868	638199941	571651	572283
NC_000868	638199946	575621	576418
NC_000868	638199947	576393	577142
NC_000868	638199944	574104	574886
NC_000868	638199945	574914	575624
