gene_oid	db_name	id
650829913	GI	332157644
650829913	GenBank/EMBL	YP_004422923
650829913	GeneID	10555482
650829913	UniProtKB	F4HNE3
650829914	GI	332157645
650829914	GenBank/EMBL	YP_004422924
650829914	GeneID	10553454
650829914	UniProtKB	F4HNE4
650829915	GI	332157646
650829915	GenBank/EMBL	YP_004422925
650829915	GeneID	10553455
650829915	UniProtKB	F4HNE5
650829916	GI	332157647
650829916	GenBank/EMBL	YP_004422926
650829916	GeneID	10553456
650829916	UniProtKB	F4HNE6
650829917	GI	332157648
650829917	GenBank/EMBL	YP_004422927
650829917	GeneID	10553457
650829917	UniProtKB	F4HNE7
650829918	GI	332157649
650829918	GenBank/EMBL	YP_004422928
650829918	GeneID	10553458
650829918	UniProtKB	F4HNE8
650829919	GI	332157650
650829919	GenBank/EMBL	YP_004422929
650829919	GeneID	10553459
650829919	UniProtKB	F4HNE9
650829920	GI	332157651
650829920	GenBank/EMBL	YP_004422930
650829920	GeneID	10553460
650829920	UniProtKB	F4HNF0
650829921	GI	332157652
650829921	GenBank/EMBL	YP_004422931
650829921	GeneID	10553461
650829921	UniProtKB	F4HNF1
650829922	GI	332157653
650829922	GenBank/EMBL	YP_004422932
650829922	GeneID	10553462
650829922	UniProtKB	F4HNF2
650829923	GI	332157654
650829923	GenBank/EMBL	YP_004422933
650829923	GeneID	10553463
650829923	UniProtKB	F4HNF3
650829924	GI	332157655
650829924	GenBank/EMBL	YP_004422934
650829924	GeneID	10553464
650829924	UniProtKB	F4HNF4
650829925	GI	332157656
650829925	GenBank/EMBL	YP_004422935
650829925	GeneID	10553465
650829925	UniProtKB	F4HNF5
650829926	GI	332157657
650829926	GenBank/EMBL	YP_004422936
650829926	GeneID	10553466
650829926	UniProtKB	F4HNF6
650829927	GI	332157658
650829927	GenBank/EMBL	YP_004422937
650829927	GeneID	10553467
650829927	UniProtKB	F4HNF7
650829928	GI	332157659
650829928	GenBank/EMBL	YP_004422938
650829928	GeneID	10553468
650829928	UniProtKB	F4HNF8
650829929	GI	332157660
650829929	GenBank/EMBL	YP_004422939
650829929	GeneID	10553469
650829929	UniProtKB	F4HNF9
650829930	GI	332157661
650829930	GenBank/EMBL	YP_004422940
650829930	GeneID	10553470
650829930	UniProtKB	F4HNG0
650829931	GI	332157662
650829931	GenBank/EMBL	YP_004422941
650829931	GeneID	10553471
