gene_oid	db_name	id
2514741557	GI	375081802
2514741558	GI	375081804
2514741559	GI	375081805
2514741560	GI	375081806
2514741561	GI	375081808
2514741562	GI	375081809
2514741563	GI	375081810
2514741564	GI	375081811
2514741565	GI	375081812
2514741566	GI	375081813
2514741567	GI	375081814
2514741568	GI	375081815
2514741569	GI	375081816
2514741570	GI	375081817
2514741571	GI	375081818
2514741572	GI	375081819
2514741573	GI	375081820
2514741574	GI	375081821
2514741575	GI	375081822
2514741576	GI	375081824
2514741577	GI	375081826
2514741578	GI	375081827
2514741579	GI	375081828
2514741580	GI	375081829
2514741581	GI	375081830
2514741582	GI	375081831
2514741583	GI	375081832
2514741584	GI	375081833
2514741585	GI	375081834
2514741586	GI	375081835
2514741587	GI	375081836
2514741588	GI	375081837
2514741589	GI	375081838
2514741590	GI	375081839
2514741591	GI	375081840
2514741592	GI	375081841
2514741593	GI	375081842
2514741594	GI	375081843
2514741595	GI	375081844
2514741596	GI	375081845
2514741597	GI	375081846
2514741598	GI	375081847
2514741599	GI	375081849
2514741600	GI	375081850
2514741601	GI	375081851
2514741602	GI	375081852
2514741603	GI	375081853
2514741604	GI	375081854
2514741605	GI	375081855
2514741606	GI	375081856
2514741607	GI	375081857
2514741608	GI	375081858
2514741609	GI	375081860
2514741610	GI	375081861
2514741611	GI	375081862
2514741612	GI	375081863
2514741613	GI	375081864
2514741614	GI	375081865
2514741615	GI	375081866
2514741616	GI	375081867
2514741617	GI	375081868
2514741618	GI	375081869
2514741619	GI	375081870
2514741620	GI	375081871
2514741621	GI	375081872
2514741622	GI	375081873
2514741623	GI	375081874
2514741624	GI	375081875
2514741625	GI	375081876
2514741626	GI	375081877
2514741627	GI	375081878
2514741628	GI	375081879
2514741629	GI	375081880
2514741630	GI	375081881
2514741631	GI	375081882
2514741632	GI	375081883
2514741633	GI	375081884
2514741634	GI	375081885
2514741635	GI	375081886
2514741636	GI	375081887
2514741637	GI	375081888
2514741638	GI	375081889
2514741639	GI	375081890
2514741640	GI	375081891
2514741641	GI	375081892
2514741642	GI	375081893
2514741643	GI	375081894
2514741644	GI	375081895
2514741645	GI	375081896
2514741646	GI	375081897
2514741647	GI	375081898
2514741648	GI	375081899
2514741649	GI	375081900
2514741650	GI	375081901
2514741651	GI	375081902
2514741652	GI	375081903
2514741653	GI	375081904
2514741654	GI	375081905
2514741655	GI	375081906
2514741656	GI	375081907
2514741657	GI	375081908
2514741658	GI	375081909
2514741659	GI	375081910
2514741660	GI	375081911
2514741661	GI	375081912
2514741662	GI	375081913
2514741663	GI	375081914
2514741664	GI	375081915
2514741665	GI	375081916
2514741666	GI	375081917
2514741667	GI	375081918
2514741668	GI	375081919
2514741669	GI	375081920
2514741670	GI	375081921
2514741671	GI	375081922
2514741672	GI	375081923
2514741673	GI	375081924
2514741675	GI	375081926
2514741676	GI	375081927
2514741677	GI	375081928
2514741678	GI	375081930
2514741682	GI	375081931
2514741683	GI	375081932
2514741684	GI	375081933
2514741685	GI	375081934
2514741686	GI	375081935
2514741687	GI	375081936
2514741688	GI	375081937
2514741689	GI	375081938
2514741690	GI	375081939
2514741691	GI	375081940
2514741692	GI	375081941
2514741693	GI	375081942
2514741694	GI	375081943
2514741695	GI	375081944
2514741696	GI	375081945
2514741697	GI	375081946
2514741698	GI	375081947
2514741699	GI	375081948
2514741700	GI	375081949
2514741701	GI	375081950
2514741702	GI	375081951
2514741703	GI	375081953
2514741704	GI	375081954
2514741705	GI	375081956
2514741706	GI	375081957
2514741707	GI	375081958
2514741708	GI	375081959
2514741709	GI	375081960
2514741710	GI	375081961
2514741711	GI	375081962
2514741712	GI	375081963
2514741713	GI	375081964
2514741714	GI	375081965
2514741715	GI	375081966
2514741716	GI	375081967
2514741717	GI	375081968
2514741718	GI	375081969
2514741719	GI	375081970
2514741720	GI	375081971
2514741721	GI	375081972
2514741722	GI	375081973
2514741723	GI	375081974
2514741724	GI	375081975
2514741725	GI	375081976
2514741726	GI	375081977
2514741727	GI	375081978
2514741728	GI	375081979
2514741729	GI	375081980
2514741730	GI	375081981
2514741731	GI	375081982
2514741732	GI	375081983
2514741733	GI	375081984
2514741734	GI	375081985
2514741735	GI	375081986
2514741736	GI	375081987
2514741737	GI	375081988
2514741738	GI	375081989
2514741739	GI	375081990
2514741740	GI	375081991
2514741741	GI	375081992
2514741742	GI	375081993
2514741743	GI	375081994
2514741744	GI	375081995
2514741745	GI	375081996
2514741746	GI	375081997
2514741747	GI	375081998
2514741748	GI	375081999
2514741749	GI	375082000
2514741750	GI	375082001
2514741751	GI	375082002
2514741752	GI	375082003
2514741753	GI	375082004
2514741754	GI	375082005
2514741755	GI	375082006
2514741756	GI	375082007
2514741757	GI	375082008
2514741758	GI	375082009
2514741759	GI	375082010
2514741760	GI	375082011
2514741761	GI	375082012
2514741762	GI	375082013
2514741763	GI	375082015
2514741764	GI	375082016
2514741765	GI	375082017
2514741766	GI	375082018
2514741767	GI	375082019
2514741768	GI	375082020
2514741769	GI	375082021
2514741770	GI	375082022
2514741771	GI	375082023
2514741772	GI	375082024
2514741773	GI	375082025
2514741774	GI	375082026
2514741775	GI	375082027
2514741776	GI	375082028
2514741777	GI	375082029
2514741778	GI	375082030
2514741779	GI	375082031
2514741780	GI	375082032
2514741781	GI	375082033
2514741782	GI	375082034
2514741783	GI	375082035
2514741784	GI	375082036
2514741785	GI	375082037
2514741786	GI	375082038
2514741787	GI	375082039
2514741788	GI	375082040
2514741789	GI	375082041
2514741790	GI	375082042
2514741791	GI	375082043
2514741792	GI	375082044
2514741793	GI	375082045
2514741794	GI	375082046
2514741795	GI	375082047
2514741796	GI	375082048
2514741797	GI	375082049
2514741798	GI	375082050
2514741799	GI	375082051
2514741800	GI	375082052
2514741801	GI	375082053
2514741802	GI	375082054
2514741803	GI	375082055
2514741804	GI	375082056
2514741805	GI	375082057
2514741806	GI	375082058
2514741807	GI	375082059
2514741808	GI	375082060
2514741809	GI	375082061
2514741810	GI	375082062
2514741811	GI	375082063
2514741812	GI	375082064
2514741813	GI	375082065
2514741814	GI	375082066
2514741815	GI	375082067
2514741816	GI	375082068
2514741817	GI	375082069
2514741818	GI	375082070
2514741819	GI	375082071
2514741820	GI	375082072
2514741821	GI	375082073
2514741822	GI	375082074
2514741823	GI	375082075
2514741824	GI	375082076
2514741825	GI	375082077
2514741826	GI	375082078
2514741827	GI	375082079
2514741828	GI	375082080
2514741829	GI	375082081
2514741830	GI	375082082
2514741831	GI	375082083
2514741832	GI	375082084
2514741833	GI	375082085
2514741834	GI	375082086
2514741835	GI	375082087
2514741836	GI	375082088
2514741837	GI	375082089
2514741838	GI	375082090
2514741839	GI	375082091
2514741840	GI	375082092
2514741841	GI	375082093
2514741842	GI	375082095
2514741843	GI	375082096
2514741844	GI	375082097
2514741845	GI	375082098
2514741846	GI	375082099
2514741847	GI	375082100
2514741848	GI	375082101
2514741849	GI	375082102
2514741850	GI	375082103
2514741851	GI	375082104
2514741852	GI	375082105
2514741853	GI	375082106
2514741854	GI	375082107
2514741856	GI	375082108
2514741857	GI	375082109
2514741858	GI	375082110
2514741859	GI	375082111
2514741860	GI	375082112
2514741861	GI	375082113
2514741862	GI	375082114
2514741863	GI	375082115
2514741864	GI	375082116
2514741865	GI	375082117
2514741866	GI	375082118
2514741867	GI	375082119
2514741868	GI	375082120
2514741869	GI	375082121
2514741870	GI	375082122
2514741871	GI	375082123
2514741872	GI	375082124
2514741873	GI	375082125
2514741874	GI	375082126
2514741875	GI	375082127
2514741876	GI	375082128
2514741877	GI	375082129
2514741878	GI	375082130
2514741879	GI	375082131
2514741880	GI	375082132
2514741881	GI	375082133
2514741882	GI	375082134
2514741883	GI	375082135
2514741884	GI	375082136
2514741885	GI	375082137
2514741886	GI	375082138
2514741887	GI	375082139
2514741888	GI	375082140
2514741889	GI	375082141
2514741890	GI	375082142
2514741891	GI	375082143
2514741892	GI	375082144
2514741893	GI	375082145
2514741894	GI	375082146
2514741895	GI	375082147
2514741896	GI	375082148
2514741897	GI	375082149
2514741898	GI	375082150
2514741899	GI	375082151
2514741900	GI	375082152
2514741901	GI	375082153
2514741902	GI	375082154
2514741903	GI	375082155
2514741904	GI	375082156
2514741905	GI	375082157
2514741906	GI	375082158
2514741907	GI	375082159
2514741908	GI	375082160
2514741909	GI	375082161
2514741910	GI	375082162
2514741911	GI	375082163
2514741912	GI	375082164
2514741913	GI	375082165
2514741914	GI	375082166
2514741915	GI	375082168
2514741916	GI	375082169
2514741917	GI	375082170
2514741918	GI	375082171
2514741919	GI	375082172
2514741920	GI	375082173
2514741921	GI	375082174
2514741922	GI	375082175
2514741923	GI	375082176
2514741924	GI	375082177
2514741925	GI	375082178
2514741926	GI	375082179
2514741927	GI	375082180
2514741928	GI	375082181
2514741929	GI	375082182
2514741930	GI	375082183
2514741931	GI	375082184
2514741932	GI	375082185
2514741933	GI	375082186
2514741934	GI	375082187
2514741935	GI	375082188
2514741936	GI	375082189
2514741937	GI	375082190
2514741938	GI	375082191
2514741939	GI	375082192
2514741940	GI	375082193
2514741941	GI	375082194
2514741942	GI	375082195
2514741943	GI	375082196
2514741944	GI	375082197
2514741945	GI	375082198
2514741946	GI	375082199
2514741947	GI	375082200
2514741948	GI	375082201
2514741949	GI	375082202
2514741950	GI	375082203
2514741951	GI	375082204
2514741952	GI	375082205
2514741953	GI	375082206
2514741954	GI	375082207
2514741956	GI	375082208
2514741957	GI	375082209
2514741958	GI	375082210
2514741959	GI	375082211
2514741960	GI	375082212
2514741961	GI	375082213
2514741962	GI	375082214
2514741963	GI	375082215
2514741964	GI	375082216
2514741965	GI	375082217
2514741966	GI	375082218
2514741967	GI	375082219
2514741968	GI	375082220
2514741969	GI	375082221
2514741970	GI	375082222
2514741971	GI	375082223
2514741972	GI	375082224
2514741973	GI	375082225
2514741974	GI	375082226
2514741975	GI	375082227
2514741976	GI	375082228
2514741977	GI	375082229
2514741978	GI	375082230
2514741979	GI	375082231
2514741980	GI	375082232
2514741981	GI	375082233
2514741982	GI	375082234
2514741983	GI	375082235
2514741984	GI	375082236
2514741985	GI	375082237
2514741986	GI	375082238
2514741987	GI	375082239
2514741988	GI	375082240
2514741989	GI	375082241
2514741991	GI	375082242
2514741992	GI	375082243
2514741993	GI	375082244
2514741994	GI	375082245
2514741995	GI	375082246
2514741996	GI	375082247
2514741997	GI	375082248
2514741998	GI	375082249
2514741999	GI	375082250
2514742000	GI	375082251
2514742001	GI	375082252
2514742002	GI	375082253
2514742003	GI	375082254
2514742004	GI	375082255
2514742005	GI	375082256
2514742006	GI	375082257
2514742007	GI	375082258
2514742008	GI	375082259
2514742009	GI	375082260
2514742010	GI	375082261
2514742011	GI	375082262
2514742012	GI	375082263
2514742013	GI	375082264
2514742014	GI	375082265
2514742015	GI	375082267
2514742016	GI	375082268
2514742017	GI	375082270
2514742018	GI	375082271
2514742019	GI	375082272
2514742020	GI	375082273
2514742021	GI	375082274
2514742022	GI	375082275
2514742023	GI	375082276
2514742024	GI	375082277
2514742025	GI	375082278
2514742026	GI	375082279
2514742027	GI	375082280
2514742028	GI	375082281
2514742029	GI	375082282
2514742030	GI	375082283
2514742031	GI	375082284
2514742032	GI	375082285
2514742033	GI	375082286
2514742034	GI	375082287
2514742035	GI	375082288
2514742036	GI	375082289
2514742037	GI	375082290
2514742038	GI	375082291
2514742039	GI	375082292
2514742041	GI	375082293
2514742042	GI	375082294
2514742044	GI	375082296
2514742045	GI	375082297
2514742046	GI	375082298
2514742047	GI	375082299
2514742048	GI	375082300
2514742049	GI	375082301
2514742050	GI	375082302
2514742051	GI	375082303
2514742052	GI	375082304
2514742053	GI	375082305
2514742054	GI	375082306
2514742055	GI	375082307
2514742056	GI	375082308
2514742057	GI	375082309
2514742058	GI	375082310
2514742059	GI	375082311
2514742060	GI	375082312
2514742061	GI	375082313
2514742062	GI	375082314
2514742063	GI	375082315
2514742064	GI	375082316
2514742065	GI	375082317
2514742066	GI	375082318
2514742067	GI	375082319
2514742068	GI	375082320
2514742069	GI	375082321
2514742070	GI	375082322
2514742071	GI	375082323
2514742072	GI	375082324
2514742073	GI	375082326
