gene_oid	db_name	id
638199283	GI	14520219
638199283	GenBank/EMBL	NP_125693
638199283	GeneID	1495683
638199283	UniProtKB	Q9V2S3
638199284	GI	14520220
638199284	GenBank/EMBL	NP_125694
638199284	GeneID	1495684
638199284	PIRSF	PIRSF006423
638199284	TIGRFam	TIGR00405
638199284	UniProt/TrEMBL	Q9V2S2
638199285	GI	14520221
638199285	GenBank/EMBL	NP_125695
638199285	GeneID	1495685
638199285	UniProtKB	Q9V2S1
638199286	GI	14520222
638199286	GenBank/EMBL	NP_125696
638199286	GeneID	1495686
638199286	PIRSF	PIRSF003099
638199286	TIGRFam	TIGR00065
638199286	UniProt/TrEMBL	Q9V2S0
638199287	GI	14520223
638199287	GenBank/EMBL	NP_125697
638199287	GeneID	1495687
638199287	PIRSF	PIRSF009949
638199287	UniProt/TrEMBL	Q9V2R9
638199288	GI	33356656
638199288	GenBank/EMBL	NP_877596
638199288	GeneID	1495688
638199289	GI	14520224
638199289	GenBank/EMBL	NP_125698
638199289	GeneID	1495689
638199289	UniProtKB	Q9V2R8
638199290	GI	14520225
638199290	GenBank/EMBL	NP_125699
638199290	GeneID	1495690
638199290	UniProtKB	Q9V2R7
638199292	GI	33356657
638199292	GenBank/EMBL	NP_877597
638199292	GeneID	1495691
638199294	GI	33356658
638199294	GenBank/EMBL	NP_877598
638199294	GeneID	1495693
638199295	GI	14520226
638199295	GenBank/EMBL	NP_125700
638199295	GeneID	1495692
638199295	UniProtKB	Q9V2R6
638199296	GI	14520226
638199296	GI	33356658
638199296	GenBank/EMBL	NP_877598
638199296	GeneID	1495692
638199296	GeneID	1495693
638199296	UniProtKB	Q9V2R6
638199297	GI	14520227
638199297	GenBank/EMBL	NP_125701
638199297	GeneID	1495694
638199297	UniProtKB	Q9V2R5
638199298	GI	14520228
638199298	GenBank/EMBL	NP_125702
638199298	GeneID	1495695
638199298	PIRSF	PIRSF006250
638199298	TIGRFam	TIGR00078
638199298	UniProt/TrEMBL	Q9V2R4
638199299	GI	14520229
638199299	GenBank/EMBL	NP_125703
638199299	GeneID	1495696
638199299	UniProt/TrEMBL	Q9V2R3
638199300	GI	14520230
638199300	GenBank/EMBL	NP_125704
638199300	GeneID	1495697
638199300	UniProtKB	Q9V2R2
638199301	GI	14520231
638199301	GenBank/EMBL	NP_125705
638199301	GeneID	1495698
638199301	PIRSF	PIRSF016861
638199301	TIGRFam	TIGR00529
638199301	UniProt/TrEMBL	Q9V2R1
638199302	GI	14520232
638199302	GenBank/EMBL	NP_125706
638199302	GeneID	1495699
638199302	PIRSF	PIRSF000171
638199302	PIRSF	PIRSF500076
638199302	TIGRFam	TIGR00551
638199302	UniProt/TrEMBL	Q9V2R0
638199303	GI	14520233
638199303	GenBank/EMBL	NP_125707
638199303	GeneID	1495700
638199303	UniProtKB	Q9V2Q9
638199304	GI	14520234
638199304	GenBank/EMBL	NP_125708
638199304	GeneID	1495701
638199304	PIRSF	PIRSF024643
638199304	UniProt/TrEMBL	Q9V2Q8
638199305	GI	14520235
638199305	GenBank/EMBL	NP_125709
638199305	GeneID	1495702
638199305	UniProtKB	Q9V2Q7
638199306	GI	14520236
638199306	GenBank/EMBL	NP_125710
638199306	GeneID	1495703
638199306	PIRSF	PIRSF018727
638199306	UniProt/TrEMBL	Q9V2Q6
638199307	GI	14520237
638199307	GenBank/EMBL	NP_125711
638199307	GeneID	1495704
638199307	PIRSF	PIRSF005079
638199307	UniProt/TrEMBL	Q9V2Q5
638199308	GI	14520238
638199308	GenBank/EMBL	NP_125712
638199308	GeneID	1495705
638199308	PIRSF	PIRSF005953
638199308	UniProt/TrEMBL	Q9V2Q4
638199309	GI	14520239
638199309	GenBank/EMBL	NP_125713
638199309	GeneID	1495657
638199309	PIRSF	PIRSF000370
638199309	TIGRFam	TIGR02495
638199309	UniProt/TrEMBL	Q9V2Q3
638199310	GI	14520240
638199310	GenBank/EMBL	NP_125714
638199310	GeneID	1495658
638199310	UniProtKB	Q9V2Q2
638199311	GI	14520241
638199311	GenBank/EMBL	NP_125715
638199311	GeneID	1495659
